gene,SRR12878708,SRR12878713,SRR12878714,SRR12878717,SRR12878718,SRR12878719
ZNF142,943,128,530,30,54,49
ZNF143,639,37,441,1,12,22
PCGF2,389,41,171,0,31,60
PCGF2,389,41,171,0,31,60
ZBTB16,432,120,372,12,277,293
ZNF146,1560,73,1020,4,19,74
TRIM25,812,199,678,17,92,127
ZNF148,3354,198,2353,15,119,79
ZBTB17,462,69,246,0,104,85
ZNF154,303,16,152,1,47,20
ZNF155,298,17,120,0,4,0
ZNF157,1,0,14,0,0,4
VEZF1,1318,109,783,0,64,16
ZNF165,39,1,40,2,2,7
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
TRIM26,901,86,417,5,114,69
ZNF174,212,19,90,1,14,6
ZNF175,313,42,201,3,36,25
ZNF177,1,0,0,0,0,0
ZNF177,1,0,0,0,0,0
RNF112,12,6,3,10,0,3
ZNF180,212,25,157,0,15,13
RNF113A,328,21,314,0,9,8
ZNF184,445,37,229,0,28,18
ZNF185,394,34,163,23,16,2
ZSCAN26,578,21,361,0,28,27
ZNF189,835,45,497,0,15,91
ZKSCAN8,1300,89,906,5,97,20
ZSCAN9,290,22,231,0,19,9
ZNF195,313,46,179,0,34,14
ZMYM2,1995,236,942,1,263,69
ZNF200,301,13,192,1,35,3
ZNF202,258,32,247,0,29,18
ZNF204P,62,15,80,0,3,1
ZNF205,239,20,153,0,34,36
ZNF207,1404,147,782,10,189,105
ZNF208,22,4,14,40,4,32
ZNF213,362,20,258,1,16,19
ZNF214,48,5,18,0,8,2
ZNF215,4,0,15,0,30,3
ZFAND5,2546,133,1663,4,189,272
ZNF217,1976,291,1194,8,48,60
ZNF223,0,0,34,0,0,0
ZNF224,43,6,63,0,39,14
ZNF225,352,34,200,13,14,10
ZNF226,503,35,204,0,61,26
ZNF227,450,21,188,1,8,15
ZNF112,157,34,160,0,51,11
ZNF229,109,9,31,6,6,6
ZNF230,218,18,143,0,16,0
ZNF232,236,11,244,0,0,3
ZNF236,914,92,604,1,91,98
SLC30A1,3944,151,1666,0,32,40
SLC30A2,3,6,4,5,1,5
SLC30A3,6,0,2,0,3,5
SLC30A4,309,28,159,0,13,16
ZP2,0,0,0,0,1,1
ZP2,0,0,0,0,1,1
ZP3,74,8,29,0,0,3
MAP3K12,296,70,179,0,145,74
ZXDA,312,15,185,2,4,10
ZYX,2693,610,1085,14,234,286
ZYX,2693,610,1085,14,234,286
LUZP1,4205,276,2297,4,331,209
PRDM2,2832,163,1812,15,384,134
DNALI1,187,4,54,6,5,28
PTP4A1,2531,128,1320,6,52,78
PTP4A1,2531,128,1320,6,52,78
LRP8,4241,131,1780,32,18,87
LAPTM5,13267,1057,9118,1,41,149
BSND,0,0,0,7,0,0
CSDE1,17536,973,10437,27,336,366
EVI5,1827,161,1464,0,111,52
DAP3,967,96,650,0,26,26
NPHS2,0,0,0,0,5,2
BTG2,23979,309,8322,4,189,166
PXDN,203,72,95,7,244,265
ALMS1,3461,172,1687,10,317,139
MOGS,776,149,399,0,33,31
RNF103,817,49,450,0,33,32
TUBA1A,2697,170,1117,6,65,147
PAX8,23,16,45,0,2,6
IL1R2,71,12,0,0,5,1
MALL,22,10,33,0,11,30
CXCR4,2330,297,1126,0,37,3
FZD5,149,13,110,8,0,3
SCG2,70,0,14,9,1,6
BRPF1,871,113,545,4,120,32
IFRD2,267,35,147,0,40,32
MAPKAPK3,771,106,416,5,7,54
SEMA3B,437,18,255,1,21,22
SLMAP,1422,79,848,1,202,82
MANF,350,42,161,0,5,21
USP7,2939,298,1751,623,1485,812
RAB7A,6670,578,4018,25,123,182
KCNAB1,276,40,164,1,1,3
SLBP,968,49,660,2,13,19
ST8SIA4,2866,171,1772,4,46,43
REEP5,3154,209,2188,2,75,32
DEK,4746,304,3398,100,145,240
ALDH5A1,570,13,218,0,0,7
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
PRRC2A,6900,839,3822,27,457,362
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
BAG6,2207,267,1268,25,111,125
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
GPANK1,438,25,254,3,33,16
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
DDX39B,395,104,233,10,197,89
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
ABHD16A,534,68,362,0,33,15
SLC39A7,1140,66,634,15,97,115
SLC39A7,1140,66,634,15,97,115
SLC39A7,1140,66,634,15,97,115
SLC39A7,1140,66,634,15,97,115
SLC39A7,1140,66,634,15,97,115
SLC39A7,1140,66,634,15,97,115
HSD17B8,73,16,36,1,3,0
HSD17B8,73,16,36,1,3,0
HSD17B8,73,16,36,1,3,0
HSD17B8,73,16,36,1,3,0
HSD17B8,73,16,36,1,3,0
HSD17B8,73,16,36,1,3,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
OR2H2,1,0,0,0,0,0
NELFE,695,32,548,13,37,43
NELFE,695,32,548,13,37,43
NELFE,695,32,548,13,37,43
NELFE,695,32,548,13,37,43
NELFE,695,32,548,13,37,43
NELFE,695,32,548,13,37,43
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
LST1,845,132,667,0,1,5
PLA2G7,146,37,51,0,3,21
TFEB,683,60,416,5,56,26
RNF217-AS1,0,1,21,0,1,2
EPM2A,226,7,88,21,3,1
AIMP2,206,12,71,0,6,10
MAFK,515,24,246,2,195,160
FZD3,381,12,224,9,2,18
MTERF1,169,12,90,0,17,7
SEM1,686,61,590,1,30,56
TFPI2,98,14,623,8,1,2
ST7,242,6,125,0,40,12
ARHGEF5,37,2,54,1,36,14
ARHGEF5,37,2,54,1,36,14
ZNF212,265,26,116,1,16,26
TUSC3,141,26,163,0,5,23
UBXN8,129,15,92,2,17,7
KAT6A,6377,714,4024,18,475,435
PSCA,3,0,0,0,0,0
GLRA3,0,2,2,2,2,5
NR4A3,3594,16,1100,17,85,79
BRD3,2114,167,1906,12,38,76
NUP214,2451,163,1460,10,194,240
LHX3,0,0,2,0,3,2
STAM,802,67,524,0,22,26
MLLT10,711,69,465,2,129,45
CUBN,77,9,38,48,34,19
CCDC6,949,70,819,7,122,129
NCOA4,5261,457,2531,26,47,90
SLC25A16,216,11,69,0,11,8
SHOC2,2312,228,1352,1,91,56
ADAM12,12,5,5,0,8,97
RASSF7,53,8,51,20,0,0
RASSF7,53,8,51,20,0,0
CSRP3,0,0,0,0,0,0
PDHX,928,4,526,1,48,11
FOSL1,145,11,135,0,14,21
CUL5,1390,88,776,17,45,15
PTP4A2,2878,219,1296,72,84,164
FGF23,0,0,4,1,0,1
MFAP5,9,0,4,0,0,1
USP5,982,115,551,7,39,53
MLF2,1069,127,544,10,40,53
SSPN,864,39,393,0,4,3
KMT2D,6668,735,4157,39,847,583
AAAS,327,20,143,8,2,14
FXR1,2278,168,1537,2,80,118
YEATS4,297,2,118,1,6,1
HMGA2,12,5,11,16,2,27
ALX1,11,0,5,0,0,0
CDK2AP1,1743,98,973,3,50,73
IFT88,297,18,130,1,16,17
PABPN1,386,56,345,46,151,168
DPF3,29,9,22,2,10,22
GPR68,34,7,7,0,26,5
TCL1A,50,0,0,0,0,3
AP3B2,39,0,21,6,24,10
PWAR5,453,23,201,0,5,9
ANP32A,1269,93,1338,13,49,100
ST8SIA2,0,4,1,15,31,4
NPRL3,609,53,416,21,14,12
GAN,333,16,129,2,36,14
SLC7A5,35153,857,13333,9,78,643
TAF15,1611,134,1419,18,183,152
TAF15,1611,134,1419,18,183,152
RND2,86,1,22,0,0,15
COIL,473,27,298,1,5,16
AKAP1,1656,57,777,2,46,52
SLC14A2,32,5,1,1,3,2
MADCAM1,4,0,0,1,0,0
SF3A2,1471,164,809,3,53,76
ELL,649,83,490,23,49,48
ZNF239,112,2,26,0,0,0
SYMPK,793,130,561,10,205,131
MIA,0,0,6,0,0,0
CLPP,346,26,166,1,18,11
DPF1,24,0,27,1,11,16
MKKS,504,31,308,4,11,32
GDF5,25,0,9,4,0,0
NCOA3,2728,238,1957,4,204,136
NRIP1,4630,221,3722,27,119,125
CHAF1B,100,0,57,1,0,15
GATD3,1215,93,623,2,53,31
DGCR6,454,4,175,2,5,5
LZTR1,766,95,464,1,86,86
CLTCL1,127,21,71,0,7,14
ESS2,346,28,165,2,20,16
SYN3,28,1,16,1,0,2
GTPBP6,1,0,0,0,0,1
PUDP,197,26,83,1,1,16
AKAP17A,3,1,0,0,1,1
PNPLA4,221,15,64,7,5,9
ZRSR2,192,39,216,2,29,72
USP11,3349,157,1489,3,49,84
USP9X,4927,396,2291,10,240,185
RBM10,1014,104,535,0,110,53
KDM5C,1603,147,880,35,148,160
SMC1A,6427,536,5293,20,491,568
NAA10,497,48,424,1,132,59
F8A1,82,4,39,2,2,10
UBL4A,470,73,131,0,8,15
TMEM187,133,11,49,0,0,3
LAGE3,119,6,80,1,12,7
SLC10A3,396,38,178,1,2,6
TKTL1,12,12,9,0,4,1
KDM5D,944,127,561,0,130,1
USP9Y,1170,121,641,1,163,3
EPX,7,0,2,0,0,0
ARID1A,5523,771,3895,24,288,322
H3-4,3,2,0,9,0,0
H3-4,3,2,0,9,0,0
DYSF,1504,420,563,17,1032,527
COLQ,7,9,4,4,4,28
SERF1A,1,0,0,0,0,2
SERF1A,1,0,0,0,0,2
SERF1A,1,0,0,0,0,2
SERF1A,1,0,0,0,0,2
SERF1A,1,0,0,0,0,2
H4C9,235,7,345,2,15,4
TRRAP,3144,343,1605,25,309,232
PICALM,7079,752,2861,11,225,220
KLRC4,4,0,0,0,0,0
SNN,732,31,421,1,40,11
ACOX2,129,1,72,8,9,0
ACOX3,333,30,191,7,36,15
AXIN1,576,138,291,12,9,45
AXIN2,2479,80,716,18,51,46
BAP1,1371,105,731,5,117,79
BRAP,913,61,583,2,56,16
CDC7,47,6,36,0,0,11
CDC45,112,9,30,4,21,21
EOMES,5,3,0,6,3,3
FZD1,632,42,286,8,2,14
FZD4,823,36,422,2,165,166
FZD6,1326,89,1032,7,83,69
FZD7,98,8,76,0,1,0
FZD8,111,17,60,16,21,49
FZD9,153,4,68,9,0,3
GFI1B,47,11,6,0,0,4
H2AC15,288,6,181,1,12,1
H2AC14,194,19,302,0,18,25
H2AC16,754,46,1081,21,10,17
H2AC6,3517,154,1732,1,44,62
H2AC4,498,5,368,1,22,13
H2AC17,1239,49,1333,0,31,49
H2AC20,3957,165,1028,0,22,36
H2BC8,2103,85,1237,0,38,13
H2BC13,103,10,177,0,0,14
H2BC15,333,17,303,5,21,34
H2BC14,304,9,427,15,7,38
H2BC7,1728,48,1387,3,13,24
H2BC6,339,6,597,0,4,12
H2BC9,550,6,685,0,23,16
H2BC10,399,16,229,0,22,11
H2BC4,9052,304,4588,21,108,123
H2BC17,313,11,288,0,13,13
H2BC21,1806,116,1205,6,55,18
H3C1,388,12,334,0,0,8
H3C4,810,19,460,1,14,14
H3C3,50,0,70,0,31,37
H3C6,109,3,19,1,0,1
H3C11,761,21,783,3,13,14
H3C8,10,0,8,0,22,14
H3C12,92,0,58,0,0,2
H3C10,995,28,876,6,27,34
H3C2,108,0,47,0,37,54
H4C1,169,15,41,8,3,0
H4C4,921,24,371,0,36,14
H4C6,593,7,495,0,3,2
H4C12,165,10,106,3,0,15
H4C11,131,2,61,0,8,0
H4C3,1407,19,1002,1,28,11
H4C8,614,22,303,0,43,22
H4C2,1041,15,860,7,21,13
H4C5,4489,74,1442,4,4,26
H4C13,450,38,310,0,22,19
H4C7,0,0,0,0,0,0
H4C14,0,0,2,0,0,1
HYAL3,17,5,12,0,0,17
MAD1L1,1046,159,1008,5,253,204
NME5,18,0,5,1,0,0
OR1A1,0,0,0,0,0,0
OR1D5,0,0,0,33,0,0
OR1E1,0,0,1,0,6,1
OR1E2,0,0,0,0,3,1
OR1G1,0,0,0,0,0,4
OR3A3,0,0,0,0,0,0
PIP5K1A,539,49,259,0,36,33
PIP5K1B,468,15,286,0,12,0
PIP4K2B,2215,155,1025,6,154,69
PIP4K2B,2215,155,1025,6,154,69
PLA2G6,166,16,100,0,34,29
PLA2G10,0,0,2,0,0,0
PLA2G10,0,0,2,0,0,0
SLC25A11,620,69,341,0,5,20
SOX14,0,0,0,0,0,4
SPARCL1,48926,2465,31893,18,1357,1506
SPOP,1574,81,722,4,50,49
SRPX,32,108,39,0,0,1
TAGLN2,2237,265,1150,9,182,220
ULK1,563,59,346,5,154,91
UXT,407,37,161,0,2,18
EEA1,3298,248,2410,31,212,153
BCAR3,935,34,573,6,45,72
ANXA9,207,12,63,7,16,1
STX7,3073,164,1998,1,37,36
CMAHP,232,132,201,1,225,113
BFSP2,0,0,0,0,0,2
SNHG3,69,7,24,0,20,13
BBOX1,28,2,5,0,0,1
LTBP4,480,156,1198,39,41,47
ZNF282,760,96,369,21,47,59
STK24,2376,151,1731,5,89,115
NR0B2,0,0,0,18,0,0
UTF1,1,0,1,1,3,1
RECK,1159,33,693,5,40,27
SOAT2,0,0,0,2,2,0
CAVIN2,8185,145,3582,30,363,739
RASAL1,30,6,4,2,6,7
RAD54L,12,1,7,19,0,5
NSMAF,1026,99,550,3,53,24
NCK2,1588,116,847,45,80,151
GNPAT,554,61,394,0,50,16
DYRK3,86,12,64,1,52,6
DYRK2,1211,29,690,1,23,54
DUSP11,202,14,198,0,26,25
DOC2B,132,53,97,2,28,11
DOC2B,132,53,97,2,28,11
DOC2A,1,6,14,7,7,2
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
DHX16,1141,106,936,9,155,91
CUL4B,2320,150,1549,2,84,73
CUL4A,2078,169,1285,2,189,98
CUL3,2281,249,1167,180,420,283
CUL2,803,70,468,9,31,25
CUL1,1437,83,618,14,81,68
ATRN,2087,194,1468,12,54,46
FOXN1,0,6,1,2,3,0
TTF2,380,53,234,1,26,47
TPST2,1135,190,798,0,51,37
TPST1,254,10,137,2,0,27
KLF11,1139,96,874,9,29,39
TEAD2,493,14,210,2,49,48
SUPT3H,284,24,117,0,29,12
SMARCA5,6752,356,3961,1,245,195
FKBP6,1,0,8,0,0,0
SORBS2,2892,103,2121,8,145,115
IRS4,0,3,1,0,2,6
OGT,1388,328,745,4,275,116
CDC42BPA,4684,365,2233,5,447,279
GPR65,309,36,105,1,0,7
HIRIP3,412,37,465,2,40,43
RAE1,344,36,170,0,11,9
OFD1,1153,103,499,14,122,88
SEMA7A,429,72,363,10,21,44
SEMA7A,429,72,363,10,21,44
CILP,8,1,5,1,0,5
GALR3,0,0,0,2,2,0
GEMIN2,65,3,44,0,0,5
RGS5,61216,496,17038,17,40,337
RGS5,61216,496,17038,17,40,337
MAP4K3,1575,86,681,21,137,115
PRSS12,1125,13,507,4,5,12
PPM1D,578,42,250,0,36,42
PPFIBP2,674,26,383,11,0,28
PPFIBP1,15926,266,5527,7,384,472
PPFIA4,102,4,73,9,4,23
RANBP3,1368,174,898,23,104,65
PPFIA2,157,3,43,6,0,24
PPFIA1,2113,190,1396,5,342,156
PPFIA1,2113,190,1396,5,342,156
SLC43A1,140,6,55,0,12,16
PKP4,3489,163,1231,6,583,470
PIK3R3,1837,306,1037,7,466,317
PEX3,323,12,145,2,17,19
PARG,158,7,97,0,34,6
CNTNAP1,134,8,32,1,4,26
ENC1,984,29,543,0,19,15
NIPSNAP1,389,64,206,2,8,22
NDST2,555,104,397,1,41,67
NDST2,555,104,397,1,41,67
MMP23B,0,0,0,1,0,0
MMP23A,0,0,0,0,0,0
MBL1P,1,0,9,2,16,5
LIPF,1,0,0,0,0,7
KCNAB2,340,67,135,5,28,26
ITGA10,362,44,235,2,163,118
ITGA8,63,13,126,40,104,58
IKBKG,96,12,73,2,22,3
ELP1,724,120,571,7,82,55
IFITM1,2414,551,2887,1,192,300
HAT1,952,30,589,51,28,37
GCM1,0,0,3,2,4,4
GAS7,951,196,196,1,14,51
DGKZ,1008,129,555,19,247,97
DGKE,943,47,392,0,34,44
DGKD,277,77,218,10,170,193
DGKD,277,77,218,10,170,193
DDO,18,1,10,3,0,0
CYP4F2,0,0,0,0,0,4
CST7,92,121,10,0,0,1
YBX3,2350,230,1387,4,342,307
CPZ,9,0,3,2,2,33
COPS3,945,86,420,0,7,38
CHST1,86,17,61,7,53,38
CBX4,833,130,766,9,130,62
CAMK1,368,12,243,8,6,17
BCAS1,949,18,27,0,1,29
BARX2,0,0,0,4,1,0
API5,804,54,506,1,13,19
AGPS,1242,96,834,0,88,66
PPFIA3,247,15,168,14,22,24
APOL1,1499,194,812,8,315,135
LMO4,1060,44,532,16,45,33
PIR,103,28,182,2,4,1
CGGBP1,2058,88,1347,2,91,59
AP3B1,1900,234,1213,15,265,170
FCN3,18,7,17,41,32,3
BLZF1,558,22,331,0,59,27
LGR5,3,0,0,0,0,2
MAPKAPK5,694,50,536,2,26,45
INE2,0,0,0,0,0,0
INE1,9,6,6,0,11,0
BHLHE40,6777,416,4371,3,1143,445
PIAS1,1421,78,1137,4,25,28
CDC14B,786,27,465,6,17,16
CDC14A,676,40,491,5,101,19
TCAP,1,0,5,0,0,6
CDK10,303,24,263,2,250,68
PRPF18,936,86,530,4,41,76
DEGS1,1232,89,661,34,94,91
DENR,682,81,489,4,30,27
THOC5,843,80,727,3,150,56
KMO,10,6,9,0,0,5
YARS1,609,68,526,30,104,70
PDXK,6962,210,2637,30,110,313
MADD,2072,172,1557,13,130,109
RRP1,368,29,172,17,36,17
MKNK1,1932,137,2585,0,85,37
KHSRP,2746,202,1402,18,130,136
PDLIM4,154,14,79,9,34,9
CASK,927,67,387,8,23,36
AKR7A2,451,42,217,1,10,10
PRKRA,520,63,332,0,8,3
STK16,167,15,142,0,17,9
TMEFF1,2,0,0,4,5,0
SCARF1,1722,134,672,6,115,111
SCARF1,1722,134,672,6,115,111
LY6D,0,0,0,0,2,0
OR7E2P,0,9,3,0,23,6
OR6A2,0,0,0,0,1,0
TNFSF11,0,0,0,0,2,9
RGS20,13,0,13,6,0,1
NOP14,1007,152,975,8,164,129
FAM193A,1832,197,1213,44,374,137
SLC25A12,701,28,362,3,29,7
PLA2G4C,405,39,290,30,102,66
RUVBL1,477,68,238,3,45,28
RUVBL1,477,68,238,3,45,28
RDH16,0,0,0,0,1,0
KLF7,1357,132,746,3,119,95
PLPP1,534,72,519,3,269,72
PLPP2,289,6,97,0,19,16
PLPP3,531,16,105,6,124,112
STC2,16,5,1,10,52,77
USO1,1975,172,1131,2,115,65
CADPS,39,2,43,14,5,14
NPFF,12,2,3,0,3,0
CDK13,2259,197,1333,14,201,175
PDE8B,1513,5,274,7,2,32
PDE8B,1513,5,274,7,2,32
ASMTL,13,0,1,0,0,0
PSMG1,174,5,58,0,18,2
RFXANK,295,26,175,3,27,30
TP63,70,2,19,20,3,12
JRK,512,46,301,6,16,23
HSD17B6,23,0,48,3,3,1
SKAP1,12,43,2,1,24,5
DNAH17,84,18,35,18,2,11
UNC5C,798,19,192,4,5,17
RTCA,867,43,708,7,93,22
RNASET2,2688,371,2098,5,8,14
SSNA1,269,31,343,0,26,9
EIF4EBP3,35,2,22,0,0,0
OASL,227,28,211,1,3,11
AOC3,94,15,137,3,6,15
PCDHGB4,0,0,0,0,0,0
DCHS1,1435,201,754,4,337,230
PTCH2,248,6,171,2,27,5
AKR1C3,193,4,147,0,2,29
KCNK5,4,8,0,4,117,23
CHRD,86,5,41,6,5,10
ABCB11,5,1,0,1,14,6
ABCB11,5,1,0,1,14,6
NCOA1,4766,419,2388,5,122,184
LAMTOR3,331,23,213,0,1,0
NUMB,2835,338,1618,5,164,126
SOCS1,87,12,75,207,264,215
DDX3Y,2807,140,1814,1,126,1
PDE5A,2359,33,705,1,7,83
DYNLL1,1853,213,1991,22,177,167
TNKS,1453,133,757,16,77,68
TNKS,1453,133,757,16,77,68
ALDH4A1,194,5,58,7,12,11
IRS2,1431,149,711,26,101,52
EIF3A,9254,1257,8215,49,1044,786
EIF3B,2045,235,1244,129,311,272
EIF3C,0,0,0,0,0,0
EIF3D,3571,293,2462,4,50,137
EIF3F,726,47,348,7,14,16
EIF3G,3151,279,1852,4,109,114
EIF3H,3272,285,1971,1,100,113
EIF3I,1312,90,846,2,37,89
EIF3J,707,91,459,3,52,75
SLC4A4,932,32,246,1,43,17
EIF4G3,4452,497,2940,142,643,443
VAMP8,475,52,350,0,10,51
VAMP4,684,71,494,3,86,37
STX16,1628,144,1437,1,253,171
STX11,500,57,239,5,2,23
STX10,432,80,267,13,34,37
BECN1,1664,115,975,2,96,95
JMJD7-PLA2G4B,0,0,0,0,0,0
PEA15,7995,475,4390,3,225,353
SRSF9,466,91,393,64,104,104
MARCO,207,98,413,2,1,16
KRT38,0,0,0,0,0,0
KRT37,0,0,0,2,21,0
KRT37,0,0,0,2,21,0
KRT36,0,0,0,0,0,1
JRKL,486,73,310,7,15,36
HYAL2,1269,203,500,7,345,303
GALNT4,14,1,33,0,0,0
DGAT1,369,55,236,3,50,65
DGAT1,369,55,236,3,50,65
CDC23,686,49,384,0,7,22
S1PR4,44,30,20,0,0,2
DNAH11,115,11,20,28,2,40
B4GALT4,346,16,295,0,13,17
B4GALT3,456,9,145,0,10,14
B4GALT2,241,15,74,17,112,35
B3GALT4,321,25,120,15,47,11
B3GALT4,321,25,120,15,47,11
B3GALT4,321,25,120,15,47,11
B3GALT4,321,25,120,15,47,11
B3GALT4,321,25,120,15,47,11
B3GALNT1,505,12,225,3,1,52
B3GALT2,109,1,9,1,0,1
B3GALT1,2,1,4,2,9,0
SERPINB7,0,2,0,0,4,1
TNK1,11,1,11,1,14,9
TNK1,11,1,11,1,14,9
PAGE1,0,0,0,2,0,0
ABCC3,8,34,16,3,8,18
NOL4,17,0,8,9,0,3
TRADD,131,66,63,4,26,14
TNFRSF25,73,8,106,0,101,68
MBTPS1,2822,210,2091,2,160,95
EDF1,2868,262,2767,2,200,204
CTSF,1091,14,489,0,19,25
SNX4,777,74,543,4,62,42
SNX3,4153,350,3774,3,121,300
URI1,1746,79,915,2,84,86
EED,422,50,256,20,21,21
CTNNAL1,1012,131,765,0,38,92
ADAM19,104,69,33,9,133,66
GBF1,1940,160,1075,4,185,156
RNMT,666,54,434,0,64,65
RNGTT,352,64,207,0,23,25
GPAA1,678,37,211,0,20,23
MYH13,0,1,2,11,8,4
MYOM1,584,0,226,4,11,21
RIPK1,1597,125,916,3,39,100
CRADD,170,24,114,0,9,19
HRK,185,19,119,0,0,0
TNFSF14,37,73,18,0,0,0
TNFSF13,224,7,80,2,0,5
TNFSF12,553,29,244,0,9,4
TNFSF10,5997,314,5466,13,62,60
TNFSF9,227,3,439,0,4,0
ADAM23,58,5,33,20,15,5
ADAM21,0,2,7,0,9,0
ADAM20,17,0,16,2,14,2
ADAM18,0,0,0,0,0,6
ADAM18,0,0,0,0,0,6
ADAM15,2001,305,899,5,175,129
ADAM9,4158,382,2692,1,116,86
ADAM9,4158,382,2692,1,116,86
ADAM6,0,2,0,3,1,2
ADAM6,0,2,0,3,1,2
ADAM7,2,0,0,0,0,0
ADAM1A,101,16,28,0,4,4
CDS2,3244,151,1487,9,41,70
PABPC4,4049,247,1886,50,128,55
CD164,3795,399,3279,10,61,37
TNFRSF14,517,151,406,1,195,103
TNFRSF14,517,151,406,1,195,103
RAB11A,4402,262,2146,1,77,104
RIPK2,362,26,253,0,8,21
TNFRSF6B,0,0,0,0,0,0
FADD,633,59,261,0,15,21
SNAP23,1717,236,1845,0,85,55
NAPG,1106,51,483,2,35,32
NAPA,1431,113,779,10,47,55
MTMR1,462,48,356,16,30,25
MPDZ,2779,118,1831,2,288,168
SIGLEC5,100,137,108,0,0,5
RIOK3,1292,79,652,2,46,60
TNFRSF18,0,0,0,2,16,6
MATN4,3,1,0,9,0,0
RGS11,23,0,18,1,5,9
RGS9,34,27,8,0,4,2
DLK1,0,0,0,0,0,2
FBP2,0,1,0,0,0,0
FPGT,299,31,100,0,0,0
TNFRSF11A,297,56,199,2,0,3
TNFRSF10D,497,57,501,2,54,71
TNFRSF10C,326,97,79,0,5,4
TNFRSF10B,990,105,501,4,156,111
SCEL,0,0,0,5,20,7
TNFRSF10A,427,41,284,0,31,12
DYRK4,313,35,185,4,28,19
PEX11B,201,21,92,3,6,6
PEX11A,187,1,56,13,2,3
SUCLG2,698,78,529,0,24,33
SUCLG1,976,41,404,0,8,12
SUCLA2,398,15,292,0,20,10
CREG1,5438,261,4697,3,32,55
TRIM24,629,56,365,16,148,63
IL18RAP,51,27,0,0,0,2
IL1RL2,4,0,2,0,0,0
IL18R1,37,48,184,2,6,5
GALR2,35,0,82,0,0,2
CCNK,1049,82,467,0,58,55
DPM1,446,16,350,1,19,8
CDKL1,48,3,25,2,0,2
BANF1,182,7,114,0,8,6
DCAF5,1988,175,1258,3,146,92
FGF18,0,14,14,1,8,0
DPM2,185,11,157,4,9,16
SAP30,109,25,203,5,54,58
HESX1,3,6,11,5,2,0
INPP4B,1892,26,686,16,38,76
FGF17,1,0,6,0,2,0
FGF16,0,0,0,0,0,0
CES2,1023,78,473,2,49,57
LIN7A,257,7,63,0,0,13
IQGAP1,12088,1672,8020,14,477,365
NRP2,5563,240,2542,34,227,283
NRP1,7165,358,4160,34,669,371
SYNGAP1,457,54,165,12,116,56
SYNGAP1,457,54,165,12,116,56
CD84,5445,322,3950,1,10,13
GMPS,1086,62,579,0,6,56
TMEM11,211,12,90,0,13,17
SOCS2,317,29,608,8,25,63
GGH,37,5,16,0,0,7
CFLAR,7140,769,4099,13,1187,505
CCN6,1,0,0,0,0,1
CCN5,0,0,2,2,3,5
CCN4,26,0,17,0,0,5
HDAC3,431,62,301,4,27,45
PROM1,2471,26,1247,1,9,9
HCAR3,157,36,12,0,0,0
KSR1,530,89,377,10,191,84
ALKBH1,220,10,161,2,22,12
DLEU2,158,13,82,5,50,31
TSC22D1,15303,690,9215,10,382,436
KAT2B,1047,172,669,7,59,26
CDK5R1,60,11,25,7,0,3
AKAP4,0,0,0,2,0,5
ASAP2,1336,85,475,1,235,192
ALDH1A2,51,1,26,0,2,3
NR1I2,0,8,1,0,1,9
FCGBP,2335,7167,493,8,0,21
FCGBP,2335,7167,493,8,0,21
PROZ,0,0,3,0,0,4
STK19,91,12,126,6,27,27
STK19,91,12,126,6,27,27
STK19,91,12,126,6,27,27
